sa1_code,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_89,age_90_and_over
7021855,9.0,12.0,12.0,18.0,12.0,9.0,9.0,15.0,12.0,6.0,12.0,6.0,9.0,3.0,3.0,3.0,0.0,0.0,0.0
7021857,,,,,,,,,,,,,,,,,,,
7021895,12.0,12.0,12.0,9.0,18.0,12.0,15.0,9.0,15.0,15.0,15.0,9.0,9.0,6.0,6.0,3.0,0.0,0.0,0.0
7021872,9.0,12.0,12.0,12.0,12.0,6.0,3.0,9.0,9.0,12.0,9.0,15.0,12.0,3.0,0.0,3.0,3.0,3.0,0.0
7021894,6.0,12.0,12.0,12.0,6.0,6.0,6.0,12.0,9.0,15.0,9.0,0.0,6.0,3.0,3.0,3.0,6.0,3.0,0.0
7022104,6.0,6.0,6.0,6.0,9.0,9.0,9.0,3.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,3.0,0.0,0.0
7021629,0.0,0.0,3.0,0.0,6.0,9.0,12.0,3.0,9.0,9.0,12.0,9.0,9.0,3.0,6.0,3.0,3.0,0.0,0.0
7022180,3.0,12.0,15.0,12.0,6.0,3.0,3.0,6.0,9.0,12.0,18.0,9.0,15.0,6.0,9.0,3.0,3.0,0.0,0.0
7022109,3.0,6.0,12.0,3.0,3.0,15.0,12.0,12.0,12.0,12.0,6.0,3.0,9.0,12.0,9.0,6.0,3.0,3.0,3.0
7022111,6.0,6.0,6.0,3.0,6.0,12.0,12.0,15.0,12.0,6.0,12.0,9.0,12.0,12.0,15.0,9.0,6.0,6.0,3.0
7022114,6.0,6.0,0.0,0.0,0.0,6.0,3.0,3.0,3.0,3.0,6.0,3.0,6.0,6.0,0.0,3.0,3.0,3.0,0.0
7022084,6.0,0.0,3.0,9.0,6.0,6.0,12.0,12.0,9.0,3.0,9.0,9.0,15.0,9.0,3.0,3.0,0.0,0.0,3.0
7022128,12.0,12.0,12.0,9.0,6.0,9.0,18.0,18.0,9.0,12.0,12.0,15.0,15.0,6.0,9.0,9.0,6.0,6.0,3.0
7022137,6.0,12.0,15.0,9.0,9.0,15.0,18.0,12.0,12.0,9.0,6.0,6.0,6.0,3.0,12.0,6.0,0.0,3.0,0.0
7021864,6.0,9.0,9.0,12.0,6.0,9.0,3.0,6.0,6.0,18.0,6.0,12.0,12.0,9.0,6.0,0.0,0.0,3.0,0.0
7022164,0.0,9.0,18.0,15.0,6.0,3.0,9.0,0.0,6.0,12.0,18.0,15.0,6.0,6.0,6.0,6.0,3.0,0.0,3.0
7022179,6.0,12.0,30.0,18.0,9.0,3.0,6.0,6.0,15.0,21.0,18.0,27.0,18.0,6.0,6.0,6.0,3.0,0.0,0.0
7022168,3.0,6.0,3.0,6.0,12.0,3.0,6.0,3.0,9.0,6.0,9.0,9.0,9.0,9.0,0.0,6.0,3.0,0.0,0.0
7034983,3.0,12.0,18.0,21.0,6.0,6.0,9.0,9.0,9.0,15.0,27.0,15.0,24.0,12.0,9.0,3.0,3.0,3.0,0.0
7022169,6.0,6.0,3.0,9.0,9.0,3.0,12.0,6.0,12.0,6.0,12.0,15.0,9.0,12.0,9.0,3.0,3.0,0.0,3.0
7021897,6.0,12.0,15.0,12.0,15.0,18.0,15.0,15.0,9.0,18.0,15.0,21.0,9.0,3.0,3.0,3.0,3.0,0.0,0.0
7021898,6.0,9.0,18.0,18.0,15.0,15.0,15.0,12.0,9.0,21.0,18.0,15.0,12.0,9.0,9.0,3.0,0.0,0.0,3.0
7022174,6.0,9.0,9.0,3.0,3.0,12.0,6.0,15.0,12.0,18.0,9.0,9.0,9.0,3.0,6.0,6.0,0.0,3.0,0.0
7022177,12.0,9.0,3.0,6.0,6.0,12.0,12.0,9.0,12.0,12.0,15.0,9.0,6.0,6.0,3.0,3.0,3.0,0.0,0.0
7022141,6.0,12.0,18.0,9.0,12.0,3.0,3.0,6.0,9.0,3.0,15.0,9.0,6.0,9.0,0.0,3.0,0.0,0.0,0.0
7022151,6.0,12.0,12.0,15.0,9.0,12.0,6.0,9.0,3.0,9.0,12.0,6.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0
7022145,9.0,9.0,12.0,15.0,15.0,15.0,18.0,12.0,15.0,18.0,12.0,9.0,15.0,3.0,6.0,3.0,0.0,3.0,0.0
7022135,6.0,3.0,3.0,3.0,6.0,9.0,15.0,6.0,6.0,6.0,9.0,3.0,3.0,6.0,9.0,3.0,3.0,0.0,0.0
7022154,9.0,15.0,24.0,21.0,12.0,9.0,12.0,12.0,12.0,6.0,12.0,6.0,6.0,6.0,3.0,3.0,3.0,0.0,0.0
7022153,12.0,15.0,15.0,9.0,6.0,6.0,15.0,15.0,18.0,21.0,12.0,6.0,9.0,9.0,6.0,3.0,0.0,0.0,0.0
7020951,15.0,15.0,9.0,6.0,3.0,6.0,12.0,15.0,3.0,9.0,12.0,6.0,3.0,0.0,6.0,3.0,6.0,0.0,0.0
7021589,6.0,0.0,0.0,3.0,18.0,21.0,18.0,18.0,18.0,3.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
7021624,0.0,0.0,3.0,6.0,9.0,21.0,33.0,15.0,15.0,12.0,6.0,12.0,12.0,6.0,6.0,6.0,3.0,3.0,0.0
7021336,3.0,3.0,6.0,6.0,6.0,12.0,6.0,6.0,9.0,0.0,12.0,9.0,6.0,6.0,3.0,6.0,3.0,0.0,0.0
7021655,3.0,0.0,0.0,36.0,66.0,15.0,24.0,9.0,6.0,6.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0
7034970,6.0,6.0,3.0,9.0,9.0,12.0,21.0,12.0,6.0,12.0,9.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
7034792,12.0,15.0,12.0,6.0,3.0,3.0,9.0,9.0,18.0,18.0,3.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
7034791,27.0,24.0,18.0,12.0,6.0,6.0,18.0,39.0,42.0,27.0,6.0,12.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0
7021137,15.0,15.0,21.0,15.0,9.0,15.0,18.0,18.0,27.0,12.0,18.0,15.0,12.0,9.0,6.0,6.0,0.0,0.0,0.0
7021064,12.0,15.0,6.0,9.0,9.0,9.0,12.0,12.0,15.0,12.0,15.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
7021357,6.0,6.0,6.0,9.0,18.0,12.0,9.0,12.0,9.0,12.0,9.0,18.0,15.0,6.0,6.0,6.0,3.0,3.0,0.0
7034892,0.0,0.0,3.0,6.0,39.0,33.0,21.0,12.0,6.0,3.0,6.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
7034795,9.0,12.0,9.0,6.0,6.0,12.0,9.0,6.0,18.0,15.0,12.0,9.0,6.0,6.0,0.0,3.0,3.0,0.0,0.0
7020875,6.0,12.0,9.0,12.0,6.0,9.0,12.0,18.0,9.0,15.0,6.0,12.0,9.0,9.0,6.0,3.0,0.0,3.0,0.0
7021610,6.0,3.0,6.0,9.0,18.0,24.0,30.0,24.0,18.0,15.0,12.0,9.0,3.0,3.0,6.0,3.0,0.0,3.0,0.0
7021907,9.0,6.0,0.0,3.0,9.0,6.0,12.0,12.0,6.0,6.0,6.0,15.0,18.0,6.0,6.0,0.0,0.0,3.0,3.0
7020992,9.0,12.0,9.0,15.0,18.0,9.0,9.0,15.0,9.0,9.0,6.0,9.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0
7021489,12.0,15.0,6.0,9.0,12.0,6.0,9.0,12.0,12.0,15.0,12.0,15.0,12.0,9.0,9.0,9.0,0.0,0.0,0.0
7021490,15.0,12.0,15.0,12.0,9.0,12.0,9.0,21.0,15.0,15.0,12.0,12.0,12.0,9.0,6.0,3.0,3.0,0.0,0.0
7020954,15.0,15.0,12.0,6.0,6.0,12.0,21.0,15.0,9.0,6.0,9.0,9.0,3.0,6.0,3.0,0.0,3.0,0.0,0.0
7021322,12.0,9.0,3.0,3.0,3.0,12.0,15.0,12.0,9.0,6.0,9.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
7021320,9.0,9.0,6.0,12.0,21.0,9.0,9.0,15.0,15.0,18.0,6.0,9.0,6.0,6.0,0.0,9.0,3.0,3.0,0.0
7021318,3.0,6.0,6.0,9.0,18.0,9.0,6.0,3.0,6.0,3.0,12.0,9.0,12.0,6.0,6.0,6.0,3.0,0.0,0.0
7021319,6.0,9.0,12.0,15.0,21.0,42.0,42.0,12.0,18.0,6.0,9.0,9.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0
7021718,6.0,9.0,9.0,9.0,3.0,3.0,6.0,9.0,6.0,9.0,15.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0
7021171,6.0,9.0,12.0,6.0,9.0,6.0,12.0,9.0,9.0,6.0,6.0,3.0,6.0,0.0,3.0,3.0,3.0,0.0,0.0
7021734,3.0,0.0,6.0,6.0,12.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,12.0,18.0,15.0,9.0,12.0,3.0,0.0
7021445,3.0,0.0,3.0,9.0,45.0,42.0,18.0,12.0,6.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7021061,6.0,6.0,3.0,15.0,9.0,6.0,15.0,9.0,12.0,9.0,9.0,12.0,9.0,6.0,3.0,3.0,0.0,3.0,0.0
7034775,6.0,12.0,6.0,12.0,9.0,15.0,15.0,15.0,18.0,6.0,9.0,6.0,9.0,3.0,6.0,0.0,3.0,0.0,3.0
7020949,12.0,9.0,3.0,3.0,9.0,18.0,6.0,12.0,9.0,3.0,6.0,6.0,6.0,3.0,6.0,3.0,3.0,0.0,0.0
7021049,12.0,6.0,9.0,9.0,6.0,9.0,15.0,9.0,12.0,6.0,9.0,9.0,9.0,3.0,3.0,0.0,3.0,0.0,0.0
7034743,15.0,9.0,6.0,9.0,12.0,24.0,27.0,15.0,6.0,9.0,6.0,9.0,9.0,0.0,3.0,0.0,0.0,3.0,0.0
7020886,0.0,3.0,12.0,12.0,12.0,12.0,15.0,9.0,6.0,9.0,6.0,9.0,3.0,3.0,3.0,6.0,3.0,0.0,0.0
7020843,3.0,6.0,9.0,12.0,9.0,6.0,3.0,6.0,9.0,9.0,9.0,9.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0
7020883,9.0,9.0,6.0,6.0,9.0,12.0,12.0,12.0,15.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
7021928,3.0,3.0,12.0,9.0,6.0,18.0,18.0,9.0,9.0,12.0,15.0,18.0,9.0,6.0,6.0,0.0,0.0,3.0,0.0
7021692,3.0,0.0,3.0,9.0,12.0,6.0,9.0,3.0,3.0,9.0,9.0,3.0,12.0,6.0,0.0,3.0,0.0,3.0,3.0
7034977,0.0,3.0,3.0,3.0,0.0,6.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,9.0,9.0,6.0,3.0,3.0
7021913,6.0,9.0,3.0,0.0,24.0,21.0,24.0,21.0,12.0,6.0,12.0,6.0,6.0,6.0,6.0,3.0,0.0,0.0,0.0
7021311,3.0,3.0,6.0,9.0,3.0,6.0,15.0,3.0,6.0,6.0,15.0,18.0,0.0,6.0,3.0,6.0,6.0,3.0,0.0
7021263,9.0,15.0,12.0,18.0,15.0,12.0,18.0,24.0,18.0,21.0,12.0,9.0,9.0,12.0,3.0,6.0,0.0,0.0,0.0
7022026,6.0,3.0,9.0,12.0,24.0,24.0,27.0,12.0,12.0,6.0,12.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0
7034866,3.0,3.0,0.0,6.0,12.0,18.0,21.0,15.0,9.0,6.0,6.0,12.0,9.0,6.0,3.0,6.0,6.0,0.0,0.0
7021382,0.0,3.0,3.0,6.0,27.0,18.0,9.0,9.0,9.0,0.0,9.0,3.0,12.0,6.0,6.0,12.0,3.0,6.0,3.0
7021915,18.0,15.0,9.0,15.0,9.0,18.0,15.0,21.0,21.0,24.0,15.0,12.0,12.0,3.0,6.0,3.0,0.0,0.0,0.0
7034773,6.0,9.0,15.0,6.0,6.0,3.0,9.0,12.0,12.0,6.0,15.0,9.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0
7020980,6.0,6.0,6.0,6.0,15.0,12.0,9.0,9.0,6.0,0.0,3.0,6.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0
7022176,3.0,3.0,6.0,9.0,9.0,9.0,3.0,12.0,6.0,9.0,9.0,15.0,6.0,12.0,6.0,3.0,3.0,0.0,3.0
7021499,12.0,9.0,15.0,12.0,12.0,12.0,12.0,12.0,9.0,15.0,18.0,12.0,9.0,12.0,9.0,0.0,6.0,0.0,3.0
7021783,6.0,3.0,6.0,9.0,27.0,18.0,15.0,9.0,12.0,9.0,12.0,9.0,12.0,6.0,3.0,0.0,9.0,3.0,3.0
7022123,9.0,12.0,9.0,6.0,15.0,9.0,18.0,12.0,9.0,15.0,9.0,18.0,18.0,6.0,6.0,6.0,6.0,3.0,3.0
7034834,0.0,3.0,3.0,24.0,36.0,30.0,18.0,18.0,15.0,6.0,6.0,9.0,12.0,6.0,9.0,0.0,3.0,0.0,0.0
7034837,3.0,0.0,0.0,12.0,30.0,24.0,15.0,21.0,6.0,3.0,3.0,6.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0
7034760,27.0,21.0,12.0,6.0,15.0,27.0,24.0,30.0,30.0,12.0,3.0,6.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0
7034770,18.0,12.0,15.0,12.0,3.0,6.0,12.0,21.0,27.0,18.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
7034771,18.0,21.0,15.0,9.0,6.0,3.0,6.0,21.0,21.0,15.0,9.0,6.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0
7034769,,,,,,,,,,,,,,,,,,,
7034798,3.0,9.0,15.0,9.0,3.0,6.0,6.0,0.0,12.0,18.0,6.0,6.0,9.0,0.0,9.0,3.0,3.0,0.0,3.0
7034871,3.0,0.0,3.0,0.0,12.0,24.0,18.0,18.0,6.0,3.0,6.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
7034888,6.0,3.0,3.0,9.0,72.0,48.0,27.0,9.0,9.0,9.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7021595,0.0,3.0,3.0,3.0,39.0,39.0,27.0,30.0,6.0,12.0,6.0,9.0,12.0,3.0,3.0,3.0,0.0,0.0,0.0
7034909,0.0,0.0,0.0,33.0,42.0,15.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7034910,0.0,0.0,0.0,96.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7034922,0.0,0.0,3.0,6.0,9.0,9.0,15.0,12.0,6.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7034921,9.0,6.0,6.0,3.0,24.0,21.0,15.0,9.0,9.0,12.0,3.0,6.0,6.0,3.0,6.0,9.0,9.0,3.0,6.0
7034808,6.0,9.0,15.0,9.0,27.0,12.0,18.0,6.0,12.0,15.0,6.0,12.0,3.0,6.0,3.0,3.0,3.0,0.0,0.0
7034807,12.0,9.0,3.0,12.0,12.0,9.0,18.0,18.0,9.0,6.0,6.0,9.0,12.0,9.0,9.0,0.0,3.0,0.0,0.0
7034739,15.0,21.0,24.0,15.0,12.0,9.0,6.0,18.0,39.0,15.0,15.0,6.0,6.0,6.0,3.0,0.0,0.0,3.0,0.0
7034735,21.0,36.0,39.0,12.0,12.0,12.0,12.0,36.0,42.0,27.0,21.0,15.0,6.0,6.0,3.0,3.0,3.0,3.0,0.0
7034737,30.0,27.0,24.0,15.0,24.0,30.0,27.0,45.0,30.0,21.0,12.0,6.0,3.0,6.0,3.0,3.0,3.0,0.0,0.0
7034738,9.0,9.0,21.0,3.0,9.0,3.0,3.0,9.0,9.0,12.0,12.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
7034788,6.0,9.0,9.0,6.0,9.0,9.0,6.0,15.0,15.0,6.0,9.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
7021590,0.0,0.0,3.0,3.0,39.0,30.0,15.0,9.0,3.0,6.0,15.0,12.0,9.0,6.0,6.0,6.0,3.0,0.0,0.0
7034943,9.0,21.0,18.0,9.0,18.0,18.0,18.0,24.0,21.0,15.0,6.0,3.0,6.0,6.0,6.0,3.0,0.0,0.0,0.0
7021368,0.0,0.0,3.0,9.0,27.0,36.0,33.0,24.0,12.0,15.0,18.0,6.0,9.0,6.0,6.0,3.0,0.0,0.0,0.0
7021575,0.0,0.0,3.0,12.0,21.0,24.0,12.0,6.0,6.0,3.0,9.0,0.0,3.0,3.0,6.0,3.0,3.0,0.0,0.0
7034885,3.0,0.0,3.0,21.0,30.0,9.0,6.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7034903,0.0,0.0,0.0,6.0,24.0,24.0,36.0,18.0,9.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
7034967,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,9.0,6.0,6.0,6.0,3.0,0.0,0.0
7034853,15.0,15.0,9.0,15.0,33.0,33.0,33.0,18.0,18.0,15.0,21.0,21.0,9.0,9.0,3.0,3.0,0.0,3.0,0.0
7034730,18.0,18.0,21.0,12.0,18.0,6.0,15.0,27.0,30.0,21.0,12.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
7034751,9.0,9.0,9.0,3.0,21.0,39.0,30.0,30.0,15.0,12.0,6.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
7034828,0.0,0.0,0.0,27.0,12.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7034767,0.0,3.0,3.0,0.0,6.0,0.0,3.0,3.0,3.0,3.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
7034754,6.0,9.0,9.0,3.0,9.0,12.0,12.0,6.0,6.0,9.0,9.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0
7021603,3.0,0.0,0.0,3.0,21.0,9.0,12.0,6.0,6.0,3.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
7034940,,,,,9.0,9.0,,,,,,,,,,,,,
7034939,0.0,3.0,3.0,3.0,21.0,18.0,12.0,15.0,6.0,3.0,3.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
7034938,,,,,,,,,,,,,,,,,,,
7021039,6.0,6.0,9.0,6.0,3.0,3.0,6.0,3.0,6.0,6.0,6.0,9.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0
7021041,6.0,3.0,18.0,12.0,18.0,9.0,9.0,12.0,9.0,15.0,9.0,15.0,15.0,3.0,9.0,9.0,6.0,3.0,0.0
7021033,6.0,6.0,6.0,3.0,9.0,3.0,12.0,15.0,9.0,0.0,9.0,6.0,6.0,0.0,3.0,0.0,3.0,3.0,0.0
7021030,6.0,3.0,0.0,3.0,3.0,9.0,9.0,3.0,3.0,3.0,6.0,6.0,6.0,3.0,0.0,3.0,3.0,0.0,0.0
7021012,15.0,9.0,12.0,9.0,18.0,18.0,21.0,18.0,12.0,9.0,12.0,15.0,12.0,12.0,9.0,3.0,3.0,6.0,3.0
7021020,6.0,12.0,6.0,9.0,9.0,18.0,9.0,18.0,6.0,12.0,12.0,6.0,12.0,6.0,9.0,0.0,3.0,3.0,3.0
7021017,9.0,6.0,12.0,15.0,18.0,12.0,21.0,21.0,9.0,12.0,18.0,9.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0
7021021,12.0,6.0,9.0,12.0,18.0,21.0,9.0,12.0,12.0,9.0,6.0,12.0,15.0,15.0,9.0,6.0,0.0,3.0,0.0
7034786,9.0,12.0,6.0,6.0,6.0,9.0,21.0,18.0,12.0,6.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
7034785,3.0,9.0,12.0,15.0,6.0,9.0,9.0,3.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,0.0,3.0,0.0,3.0
7021113,12.0,12.0,12.0,12.0,12.0,12.0,18.0,15.0,9.0,12.0,18.0,3.0,9.0,12.0,3.0,6.0,0.0,0.0,0.0
7021110,6.0,3.0,3.0,6.0,3.0,9.0,9.0,3.0,3.0,3.0,9.0,3.0,3.0,3.0,3.0,0.0,0.0,6.0,3.0
7021001,12.0,9.0,15.0,9.0,6.0,6.0,9.0,12.0,15.0,12.0,3.0,9.0,9.0,6.0,6.0,9.0,0.0,3.0,0.0
7021100,15.0,15.0,12.0,15.0,12.0,6.0,18.0,15.0,12.0,9.0,9.0,3.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0
7021096,15.0,18.0,9.0,12.0,12.0,15.0,12.0,15.0,6.0,12.0,15.0,18.0,6.0,0.0,6.0,0.0,0.0,3.0,0.0
7021099,18.0,21.0,12.0,9.0,12.0,18.0,12.0,9.0,9.0,6.0,9.0,6.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0
7021044,9.0,6.0,9.0,3.0,12.0,39.0,33.0,27.0,9.0,9.0,3.0,3.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0
7021056,12.0,6.0,9.0,6.0,15.0,15.0,15.0,15.0,9.0,3.0,12.0,9.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0
7021058,9.0,9.0,9.0,15.0,12.0,18.0,9.0,15.0,24.0,9.0,12.0,12.0,6.0,6.0,6.0,6.0,3.0,0.0,0.0
7021086,0.0,12.0,15.0,9.0,9.0,9.0,9.0,9.0,15.0,9.0,9.0,6.0,6.0,12.0,3.0,3.0,3.0,3.0,0.0
7021140,12.0,6.0,3.0,6.0,3.0,3.0,15.0,6.0,9.0,6.0,6.0,9.0,6.0,3.0,3.0,3.0,0.0,3.0,0.0
7034779,3.0,6.0,6.0,3.0,3.0,9.0,3.0,6.0,6.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7021072,12.0,6.0,6.0,6.0,3.0,6.0,9.0,9.0,6.0,9.0,6.0,9.0,6.0,0.0,3.0,3.0,0.0,0.0,3.0
7034758,9.0,12.0,9.0,6.0,6.0,15.0,24.0,24.0,9.0,6.0,12.0,12.0,12.0,9.0,3.0,3.0,6.0,3.0,0.0
7020991,9.0,3.0,12.0,9.0,12.0,15.0,15.0,12.0,6.0,6.0,18.0,9.0,9.0,3.0,6.0,3.0,0.0,0.0,0.0
7020993,6.0,3.0,9.0,9.0,12.0,15.0,15.0,12.0,12.0,6.0,12.0,3.0,9.0,3.0,3.0,0.0,3.0,0.0,0.0
7020988,6.0,0.0,3.0,6.0,12.0,18.0,18.0,18.0,6.0,3.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,3.0,6.0
7020960,6.0,3.0,6.0,9.0,6.0,6.0,9.0,12.0,9.0,9.0,9.0,6.0,12.0,6.0,3.0,0.0,3.0,0.0,0.0
7020892,0.0,3.0,12.0,6.0,3.0,6.0,0.0,9.0,3.0,6.0,9.0,9.0,6.0,3.0,3.0,3.0,3.0,3.0,0.0
7020900,9.0,9.0,9.0,6.0,15.0,6.0,12.0,15.0,9.0,12.0,9.0,6.0,12.0,15.0,3.0,6.0,0.0,3.0,0.0
7020895,6.0,18.0,12.0,9.0,18.0,15.0,12.0,15.0,18.0,9.0,15.0,9.0,15.0,3.0,6.0,3.0,0.0,0.0,0.0
7020897,9.0,18.0,18.0,9.0,12.0,18.0,18.0,21.0,18.0,15.0,9.0,9.0,9.0,3.0,3.0,6.0,0.0,3.0,0.0
7020913,0.0,0.0,3.0,6.0,6.0,9.0,6.0,6.0,9.0,12.0,9.0,9.0,9.0,6.0,6.0,6.0,0.0,0.0,0.0
7020914,3.0,3.0,9.0,3.0,9.0,12.0,15.0,9.0,3.0,12.0,12.0,9.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
7020906,6.0,9.0,9.0,12.0,6.0,12.0,15.0,18.0,12.0,9.0,15.0,15.0,6.0,9.0,6.0,6.0,0.0,0.0,0.0
7020908,0.0,6.0,15.0,9.0,3.0,6.0,3.0,9.0,0.0,9.0,9.0,9.0,6.0,3.0,3.0,3.0,3.0,3.0,0.0
7020918,9.0,6.0,12.0,6.0,12.0,15.0,15.0,9.0,9.0,6.0,6.0,6.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0
7021066,6.0,12.0,9.0,9.0,6.0,21.0,9.0,9.0,18.0,12.0,12.0,18.0,9.0,0.0,3.0,0.0,3.0,0.0,0.0
7020940,6.0,12.0,18.0,18.0,12.0,3.0,6.0,9.0,12.0,18.0,15.0,12.0,18.0,18.0,12.0,3.0,3.0,3.0,0.0
7020867,18.0,12.0,12.0,9.0,9.0,9.0,12.0,21.0,21.0,12.0,12.0,12.0,9.0,9.0,9.0,0.0,0.0,0.0,3.0
7020869,9.0,12.0,15.0,18.0,6.0,6.0,21.0,12.0,12.0,15.0,9.0,6.0,12.0,9.0,9.0,6.0,0.0,0.0,0.0
7020899,6.0,3.0,12.0,6.0,6.0,9.0,6.0,3.0,6.0,12.0,6.0,6.0,15.0,12.0,3.0,3.0,0.0,0.0,0.0
7020858,15.0,9.0,15.0,15.0,15.0,9.0,6.0,15.0,15.0,12.0,18.0,21.0,9.0,15.0,9.0,9.0,3.0,3.0,0.0
7020868,3.0,3.0,9.0,15.0,6.0,12.0,9.0,3.0,6.0,9.0,15.0,9.0,12.0,6.0,0.0,3.0,0.0,0.0,0.0
7034734,0.0,6.0,12.0,9.0,12.0,9.0,6.0,6.0,9.0,12.0,18.0,9.0,9.0,3.0,6.0,0.0,0.0,3.0,0.0
7020944,6.0,6.0,3.0,6.0,6.0,9.0,9.0,15.0,6.0,3.0,6.0,9.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0
7021699,6.0,12.0,12.0,9.0,9.0,18.0,12.0,15.0,15.0,15.0,15.0,15.0,6.0,6.0,3.0,15.0,3.0,0.0,0.0
7021791,6.0,9.0,9.0,6.0,6.0,6.0,3.0,9.0,6.0,15.0,15.0,9.0,9.0,3.0,0.0,0.0,3.0,3.0,3.0
7021705,0.0,3.0,12.0,12.0,18.0,3.0,3.0,6.0,3.0,12.0,18.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,0.0
7021792,15.0,18.0,15.0,12.0,9.0,18.0,15.0,24.0,18.0,9.0,9.0,15.0,18.0,3.0,9.0,3.0,6.0,0.0,0.0
7021793,6.0,15.0,21.0,9.0,9.0,9.0,12.0,18.0,21.0,15.0,15.0,15.0,9.0,15.0,9.0,6.0,3.0,0.0,0.0
7021808,3.0,15.0,6.0,3.0,15.0,3.0,9.0,9.0,9.0,9.0,3.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,0.0
7021806,6.0,6.0,12.0,6.0,9.0,12.0,15.0,6.0,9.0,9.0,9.0,6.0,9.0,6.0,3.0,12.0,3.0,3.0,0.0
7021807,9.0,3.0,9.0,0.0,9.0,12.0,12.0,15.0,6.0,6.0,6.0,9.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0
7021713,3.0,18.0,15.0,9.0,15.0,6.0,9.0,12.0,12.0,12.0,9.0,9.0,6.0,9.0,9.0,6.0,0.0,0.0,0.0
7021725,9.0,6.0,9.0,18.0,12.0,15.0,6.0,18.0,9.0,21.0,18.0,9.0,15.0,9.0,12.0,9.0,3.0,0.0,0.0
