"SA12018_V1_00","CURPop","CNPop","UnitRecDataSrce_IndForm","UnitRecDataSrce_HhldList","UnitRecDataSrce_AdminEnum","UnitRecDataSrce_Total","Sex_Male","Sex_Female","Sex_Total","Age5year_0_4_years","Age5year_5_9_years","Age5year_10_14_years","Age5year_15_19_years","Age5year_20_24_years","Age5year_25_29_years","Age5year_30_34_years","Age5year_35_39_years","Age5year_40_44_years","Age5year_45_49_years","Age5year_50_54_years","Age5year_55_59_years","Age5year_60_64_years","Age5year_65_69_years","Age5year_70_74_years","Age5year_75_79_years","Age5year_80_84_years","Age5year_Over85_years","Age5year_Total","Median_Age_single_year","Agelifecyclegroup_Under15","Agelifecyclegroup_15_29","Agelifecyclegroup_30_64","Agelifecyclegroup_Over65","Agelifecyclegroup_Total","0_4_years_Male","0_4_years_Female","5_9_years_Male","5_9_years_Female","10_14_years_Male","10_14_years_Female","15_19_years_Male","15_19_years_Female","20_24_years_Male","20_24_years_Female","25_29_years_Male","25_29_years_Female","30_34_years_Male","30_34_years_Female","35_39_years_Male","35_39_years_Female","40_44_years_Male","40_44_years_Female","45_49_years_Male","45_49_years_Female","50_54_years_Male","50_54_years_Female","55_59_years_Male","55_59_years_Female","60_64_years_Male","60_64_years_Female","65_69_years_Male","65_69_years_Female","70_74_years_Male","70_74_years_Female","75_79_years_Male","75_79_years_Female","80_84_years_Male","80_84_years_Female","Over85_Male","Over85_Female","Total_Male","Total_Female","Male_Female_Total","Median_Age_Male","Median_Age_Female","Median_Age_Total","Years_at_UR_0_years","Years_at_UR_1_4_years","Years_at_UR_5_9_years","Years_at_UR_10_14_years","Years_at_UR_15_29_years","Years_at_UR_Over30_years","Years_at_UR_Total_stated","Years_at_UR_NEI","Years_at_UR_Total","UR_5yr_ago_Same","UR_5yr_ago_ElsewhereNZ","UR_5yr_ago_Not_born","UR_5yr_ago_Overseas","UR_5yr_ago_No_fixed_abode","UR_5yr_ago_Total_stated","UR_5yr_ago_NEI","UR_5yr_ago_Total","UR_1yr_ago_Same","UR_1yr_ago_ElsewhereNZ","UR_1yr_ago_Not_born","UR_1yr_ago_Overseas","UR_1yr_ago_No_fixed_abode","UR_1yr_ago_Total_stated","UR_1yr_ago_NEI","UR_1yr_ago_Total","Birthplace_NZ","Birthplace_Overseas","Birthplace_Total_stated","Birthplace_NEI","Birthplace_Total","Birthpl_Brd_NZ","Birthpl_Brd_Australia","Birthpl_Brd_Pacific_Is","Birthpl_Brd_UK_and_Ireland","Birthpl_Brd_Europe","Birthpl_Brd_North_America","Birthpl_Brd_Asia","Birthpl_Brd_MidEast_Africa","Birthpl_Brd_Other","Birthpl_Brd_Total_stated","Birthpl_Brd_NEI","Birthpl_Brd_Total","ArrivalNZ_Less_one_year_OB","ArrivalNZ_1_year_OB","ArrivalNZ_2_years_OB","ArrivalNZ_3_years_OB","ArrivalNZ_4_years_OB","ArrivalNZ_5_9_years_OB","ArrivalNZ_10_19_years_OB","ArrivalNZ_20_years_more_OB","ArrivalNZ_Total_stated_OB","ArrivalNZ_NEI_OB","ArrivalNZ_Total_OB","Ethnicity_L1_European","Ethnicity_L1_Maori","Ethnicity_L1_Pacific_Ppls","Ethnicity_L1_Asian","Ethnicity_L1_MELAA","Ethnicity_L1_Other","Ethnicity_L2_New_Zealander","Ethnicity_L2_Other_nec","Ethnicity_L1_Total_stated","Ethnicity_L1_NEI","Ethnicity_Total","Languages_English","Languages_Maori","Languages_Samoan","Languages_NZ_Sign_Language","Languages_Other","Languages_None","Languages_Total_stated","Languages_NEI","Languages_Total","Maori_Maori_descent","Maori_No_Maori_descent","Maori_Dont_know","Maori_Total_stated","Maori_NEI","Maori_Total"
"7021423",207,210,168,12,27,207,105,102,207,12,6,12,6,33,36,21,12,18,18,18,0,9,6,9,3,0,0,207,30,33,72,90,15,207,3,6,3,3,6,6,3,3,15,15,21,15,9,9,3,6,9,9,9,6,9,6,0,0,3,6,0,6,6,0,0,3,0,0,0,0,105,102,207,29.2,31.1,30,39,72,15,12,24,9,168,42,207,51,81,12,27,0,174,36,207,126,33,6,3,0,171,39,207,144,60,204,3,207,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,6,9,3,9,6,6,24,60,0,60,165,33,12,12,24,3,3,0,207,0,207,195,6,6,3,33,12,207,0,207,33,171,6,207,0,207
"7021424",135,135,108,12,12,135,72,60,135,0,0,3,3,36,21,21,12,9,9,6,3,6,3,3,0,0,0,135,31,3,57,66,6,135,0,0,0,0,3,0,3,3,21,15,9,12,9,9,9,3,6,6,3,3,3,3,0,3,3,6,3,0,0,3,0,0,0,0,0,0,72,60,135,30.9,31,31,51,36,6,3,3,3,105,24,135,18,81,0,12,0,114,18,135,57,45,0,9,0,108,24,135,93,36,129,3,135,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,3,0,3,3,3,6,12,39,0,36,120,9,3,6,3,3,3,0,135,0,135,132,3,0,0,12,0,135,0,135,12,117,3,135,0,135
"7021425",159,162,144,9,9,159,78,84,159,0,0,0,18,39,51,15,3,6,3,3,6,3,0,3,0,3,3,159,26.9,3,108,39,9,159,0,0,0,0,0,0,9,9,15,21,24,27,9,9,0,3,3,0,3,0,3,0,3,3,3,3,0,3,0,3,0,0,0,3,3,3,78,84,159,28,26.5,26.9,60,51,12,3,6,6,144,18,159,18,90,0,27,0,138,21,159,78,48,0,15,0,141,18,159,96,60,159,0,159,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,12,9,6,0,0,9,9,15,60,3,60,141,9,3,15,0,3,3,0,159,0,159,156,3,3,0,36,0,159,0,159,12,141,6,159,0,159
"7021426",189,189,168,9,9,189,90,99,189,9,3,0,18,45,42,18,9,9,6,6,6,9,3,0,3,3,3,189,26.6,12,102,63,9,189,3,6,3,0,0,0,9,9,18,27,27,18,9,9,3,6,3,3,3,6,3,3,3,3,3,6,3,0,0,0,0,3,3,0,0,3,90,99,189,26.6,26.6,26.6,99,45,9,9,3,3,171,21,189,24,96,9,42,0,171,18,189,75,78,3,12,0,165,21,189,114,72,189,0,189,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,15,3,6,6,6,15,12,9,72,0,72,144,15,6,42,6,3,3,0,189,0,189,183,0,0,0,51,3,189,0,189,24,159,3,189,0,189
"7021427",330,360,306,6,21,330,144,186,330,9,3,0,147,54,42,33,15,6,6,3,6,6,0,3,0,0,0,330,20.4,12,243,75,3,330,6,3,0,3,0,0,48,102,27,30,21,21,18,15,9,6,6,0,3,3,0,0,0,3,6,0,0,0,3,0,0,0,0,0,0,0,144,186,330,23.4,18.9,20.4,237,45,6,0,9,0,297,33,330,9,177,9,102,0,294,36,330,60,192,0,45,0,297,30,330,165,165,330,0,330,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,39,30,18,12,9,18,30,6,165,0,165,189,27,6,132,6,0,0,0,330,0,330,321,3,0,0,120,0,330,0,330,33,294,3,330,0,330
"7021428",264,330,237,12,18,264,120,147,264,6,0,0,81,69,30,24,15,9,3,9,12,3,3,3,0,0,0,264,22.1,9,180,72,3,264,3,3,0,0,0,3,30,51,30,39,15,12,15,9,6,3,3,6,0,3,3,3,6,6,0,3,3,3,3,0,0,0,0,0,0,0,120,147,264,23.6,21.1,22.1,138,57,12,15,3,0,234,33,264,21,138,6,69,0,234,33,264,84,99,3,45,0,234,33,264,156,105,261,6,264,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,36,12,6,12,3,15,15,3,99,3,105,207,24,3,51,6,6,6,0,264,0,264,261,6,0,3,63,3,264,0,264,24,234,6,264,0,264
"7021429",78,75,69,6,6,78,33,48,78,0,0,0,9,27,12,9,6,3,3,3,0,3,0,3,3,0,0,78,25.6,0,54,24,3,78,0,0,0,0,0,0,6,6,9,21,6,9,6,3,0,3,3,3,0,3,3,3,0,0,3,0,0,0,0,3,3,0,0,0,0,0,33,48,78,27.8,24.4,25.6,42,12,3,6,3,0,69,12,78,12,48,0,12,0,72,9,78,27,39,0,3,0,66,15,78,48,33,78,3,78,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,3,3,0,3,6,12,6,33,0,33,66,12,0,9,0,0,0,0,78,0,78,78,0,0,0,15,0,78,0,78,9,69,0,78,0,78
"7021430",129,192,111,6,15,129,57,75,129,0,3,3,12,36,33,15,3,6,6,3,0,3,0,3,0,0,0,129,26.6,6,81,39,3,129,3,0,0,3,3,0,3,12,18,21,12,18,9,6,0,3,6,0,3,3,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,57,75,129,27.2,25.7,26.6,51,36,12,3,3,3,111,21,129,24,66,0,24,0,111,18,129,57,45,3,3,0,108,24,129,78,48,126,6,129,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,12,3,3,0,0,15,12,48,0,48,102,9,3,30,3,3,0,0,129,0,129,129,3,0,3,33,0,129,0,129,15,114,3,129,0,129
"7021431",123,123,114,6,3,123,54,69,123,3,0,0,18,48,27,9,3,3,3,3,3,0,0,3,0,0,0,123,24.4,3,93,24,3,123,3,0,0,0,0,0,6,12,15,33,9,18,6,3,3,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,54,69,123,25.2,22.9,24.4,66,39,6,0,3,0,114,9,123,9,75,3,24,0,111,15,123,48,51,0,15,0,114,6,123,87,36,123,0,123,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,12,3,3,0,3,3,3,6,30,3,36,102,9,6,12,0,3,3,0,123,0,123,120,3,3,0,27,3,123,0,123,9,105,6,123,0,123
"7021432",72,75,60,9,3,72,36,39,72,3,0,0,0,21,18,9,9,6,6,3,3,3,0,0,0,0,0,72,28.9,3,36,33,0,72,0,0,0,0,0,0,0,0,6,12,3,12,6,3,6,3,3,0,6,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,36,39,72,31.6,28.2,28.9,30,33,0,0,0,0,60,12,72,0,42,3,24,0,66,6,72,30,24,0,9,0,60,12,72,42,30,72,3,72,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,9,6,3,0,0,0,3,3,30,0,30,60,9,0,15,0,0,0,0,72,0,72,69,3,0,0,24,0,72,0,72,6,66,0,72,0,72
"7021433",84,84,75,3,3,84,36,51,84,3,3,0,6,24,18,15,9,3,0,0,3,3,0,0,0,0,0,84,28.7,3,45,33,0,84,0,0,0,3,0,0,0,3,6,18,9,9,6,9,6,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,36,51,84,30.5,25.6,28.7,30,33,9,3,3,0,75,6,84,9,48,3,9,0,69,15,84,48,27,0,3,0,75,6,84,45,36,81,0,84,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,3,3,0,0,12,12,6,36,0,36,60,6,0,21,3,3,0,3,84,0,84,81,3,0,0,18,0,84,0,84,6,75,3,84,0,84
"7021434",90,90,78,6,6,90,54,33,90,0,0,0,3,9,15,12,6,6,9,6,9,3,6,3,0,0,3,90,37.3,0,27,54,9,90,0,0,0,0,0,0,3,0,6,3,12,6,9,3,3,3,6,3,3,6,3,3,9,3,0,3,3,3,3,0,0,0,0,0,0,3,54,33,90,35.3,40.7,37.3,27,12,15,9,12,0,78,9,90,27,42,0,6,0,78,12,90,51,21,0,6,0,78,12,90,57,33,87,3,90,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,0,3,3,0,3,9,15,33,0,33,78,9,3,6,3,3,3,0,90,0,90,87,3,0,0,18,0,90,0,90,15,75,0,90,0,90
"7021435",42,45,36,6,3,42,15,30,42,0,0,0,9,24,6,6,0,0,0,0,0,0,0,0,0,0,0,42,21.9,0,39,6,0,42,-999,-999,-999,-999,-999,-999,-999,9,12,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,30,42,21.8,22.5,21.9,24,9,0,0,0,0,36,9,42,0,39,0,6,0,42,0,42,12,18,0,0,0,33,12,42,36,6,42,0,42,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,36,6,3,3,0,0,0,0,42,0,42,42,3,3,0,6,0,42,0,42,6,36,0,42,0,42
"7021436",273,285,240,18,15,273,123,150,273,3,0,0,24,150,54,18,9,3,3,0,0,0,3,3,0,0,0,273,23.3,3,231,39,6,273,0,3,0,0,0,0,9,18,63,87,36,21,6,12,3,6,3,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,123,150,273,23.9,22.7,23.3,153,78,3,0,3,0,240,33,273,9,162,3,60,0,234,39,273,84,138,0,12,0,237,39,273,165,105,270,3,273,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,12,30,9,6,0,12,24,9,105,0,105,210,27,3,51,6,3,3,0,273,0,273,270,9,0,3,51,3,273,0,273,33,234,6,273,0,273
"7021437",84,153,75,3,9,84,33,51,84,3,0,0,0,21,30,12,9,3,0,3,3,3,0,3,0,0,0,84,28,0,51,30,3,84,0,3,0,0,0,0,0,0,9,12,6,24,6,3,3,3,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,33,51,84,29.3,27.8,28,39,27,6,3,0,0,75,9,84,9,45,3,18,0,72,12,84,36,24,0,9,0,72,12,84,48,33,84,3,84,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,6,6,6,0,0,3,9,6,33,0,33,78,9,0,3,0,0,0,0,84,0,84,84,0,0,0,18,0,84,0,84,9,72,6,84,0,84
"7021438",111,168,81,6,27,111,54,57,111,0,3,0,6,24,24,9,12,6,9,3,6,3,3,0,0,0,0,111,31.8,3,54,54,3,111,0,0,0,3,0,0,0,3,12,12,9,12,3,6,6,6,6,3,3,3,3,0,0,6,3,3,3,0,0,0,0,0,0,0,0,0,54,57,111,34.3,29.2,31.8,48,21,9,0,0,3,81,30,111,6,54,0,30,0,87,27,111,33,30,0,18,0,78,33,111,60,48,108,3,111,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,15,3,9,3,0,9,9,6,48,0,48,81,15,3,18,3,0,0,3,111,0,111,111,6,0,0,27,0,111,0,111,15,96,3,111,0,111
"7021439",258,255,219,12,30,258,159,99,258,9,3,6,6,9,18,15,15,21,27,21,18,18,27,15,15,9,3,258,50.6,18,30,141,72,258,3,6,3,0,3,3,3,0,3,3,9,9,12,3,9,9,15,9,18,9,15,6,12,6,15,3,15,12,12,3,6,9,6,3,3,0,159,99,258,51.6,47.5,50.6,39,63,75,12,12,9,210,48,258,102,66,9,21,0,201,60,258,177,27,0,9,3,213,48,258,123,132,252,6,258,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,6,0,6,3,6,21,42,45,132,0,132,111,36,21,66,45,3,3,3,258,0,258,222,18,6,6,93,6,258,0,258,42,216,3,258,0,258
"7021440",189,189,177,6,6,189,87,102,189,3,0,0,15,54,45,24,12,6,3,6,6,3,0,3,0,0,0,189,26.7,3,114,66,9,189,3,0,0,0,0,0,3,15,24,30,21,24,15,12,6,6,6,0,0,3,3,3,0,3,0,3,0,0,0,3,0,0,0,0,0,0,87,102,189,28.1,25.7,26.7,63,93,9,6,6,0,177,12,189,21,117,3,30,0,168,21,189,108,60,0,3,0,177,15,189,126,63,186,0,189,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,12,9,3,3,9,18,6,63,0,63,156,18,3,24,6,0,0,0,189,0,189,186,3,0,0,42,3,189,0,189,18,162,6,189,0,189
"7021441",150,147,135,12,9,150,60,90,150,3,0,0,9,63,30,24,6,3,0,3,3,3,3,3,3,0,0,150,25.2,3,99,39,9,150,3,3,0,0,0,0,0,6,21,39,18,12,6,18,3,3,3,0,0,0,3,0,3,0,3,3,3,3,0,3,3,3,0,0,0,0,60,90,150,26.6,24.3,25.2,78,45,3,3,3,0,129,21,150,9,108,3,12,0,132,18,150,51,72,0,6,0,129,21,150,102,42,144,3,150,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,6,0,6,0,6,6,9,42,0,42,129,12,6,15,6,3,3,0,150,0,150,147,3,0,0,30,3,150,0,150,15,132,3,150,0,150
"7021442",243,243,219,15,9,243,93,153,243,0,3,0,36,171,27,6,0,0,0,0,0,0,0,0,0,0,0,243,22.2,3,237,6,0,243,0,0,0,3,0,0,9,27,63,108,18,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,153,243,22.6,21.8,22.2,120,99,0,0,0,0,219,24,243,0,201,0,15,0,219,27,243,96,108,0,12,0,219,27,243,189,54,240,0,243,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,9,3,3,3,0,12,21,3,51,3,54,231,21,3,15,3,0,0,0,243,0,243,243,9,0,0,39,0,243,0,243,30,204,9,243,0,243
"7021443",114,114,102,6,6,114,51,63,114,0,0,3,3,24,42,12,9,3,6,6,3,6,6,3,0,0,0,114,28.2,3,69,36,9,114,0,0,0,0,3,0,3,0,6,18,18,24,6,6,6,3,3,0,3,0,6,0,0,3,6,3,0,6,0,0,0,0,0,0,0,0,51,63,114,28.9,26.7,28.2,39,45,6,3,6,0,99,15,114,18,45,0,33,0,96,18,114,60,36,0,9,0,102,15,114,63,54,114,3,114,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,9,9,0,9,3,6,6,9,51,3,54,90,9,3,21,3,0,0,0,114,0,114,114,0,3,0,30,0,114,0,114,6,108,3,114,0,114
"7021444",156,174,132,6,15,156,78,78,156,3,3,3,9,33,36,18,9,0,12,3,9,3,6,3,0,0,0,156,28.1,12,81,57,9,156,3,3,3,3,3,0,6,9,15,18,15,21,9,6,6,3,0,0,6,6,0,3,9,0,3,3,3,3,3,0,0,0,0,0,0,0,78,78,156,29.8,26.7,28.1,54,51,9,3,9,3,126,27,156,24,69,3,33,0,132,24,156,69,51,0,9,3,129,27,156,81,72,156,3,156,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,9,6,9,6,0,9,12,15,72,0,72,111,12,6,36,3,0,0,0,156,0,156,153,3,3,0,42,3,156,0,156,15,138,0,156,0,156
"7021445",162,159,147,3,12,162,81,81,162,6,0,0,9,48,39,21,9,6,6,3,3,3,3,0,0,0,0,162,27,9,99,51,3,162,3,3,0,0,0,0,3,6,21,30,24,15,12,9,6,3,3,3,3,3,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,81,81,162,27.8,25.8,27,75,60,12,6,0,0,147,15,162,15,84,6,45,0,147,12,162,72,51,3,18,0,144,18,162,87,72,159,0,162,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,18,9,6,6,3,6,12,9,72,0,72,108,15,0,42,15,3,3,3,162,0,162,150,3,3,0,51,6,162,0,162,18,138,3,162,0,162
"7021446",249,255,234,6,12,249,147,105,249,0,0,0,6,30,69,51,42,21,12,9,9,3,0,0,0,0,0,249,31.7,0,105,144,0,249,0,0,0,0,0,0,3,3,12,18,39,30,30,24,27,15,15,9,9,3,3,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,147,105,249,33.1,30.7,31.7,123,99,12,0,0,0,234,15,249,6,123,0,93,0,219,27,249,105,87,0,42,0,234,18,249,105,144,249,0,249,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,36,24,12,9,9,24,21,12,144,0,144,192,12,3,39,12,3,0,3,249,0,249,249,3,0,0,90,0,249,0,249,18,228,3,249,0,249
"7021447",60,39,12,0,48,60,30,27,60,6,3,3,3,3,3,12,6,3,6,3,3,0,0,3,0,0,3,60,32.6,12,12,30,3,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30,27,60,32.9,31.5,32.6,9,3,0,0,0,0,12,48,60,0,30,6,9,0,42,15,60,3,9,0,0,0,12,48,60,21,33,57,3,60,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,0,0,3,3,12,12,6,33,0,33,9,6,12,15,21,0,0,0,60,0,60,48,0,6,0,18,3,60,0,60,6,51,0,60,0,60
"7021448",39,27,18,6,18,39,18,21,39,3,6,3,9,6,0,6,0,3,0,3,3,0,3,0,0,0,0,39,22.6,9,15,15,3,39,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,21,39,34.8,20,22.6,9,3,6,3,0,0,18,21,39,9,18,3,3,0,30,6,39,9,9,0,0,0,18,18,39,18,15,36,3,39,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-999,-999,-999,-999,-999,-999,9,-999,15,-999,15,15,6,6,12,3,0,0,0,39,0,39,33,0,3,0,12,0,39,0,39,9,30,0,39,0,39
"7021449",132,138,111,6,12,132,69,63,132,0,3,3,12,27,27,15,9,6,6,6,3,3,6,3,3,0,0,132,28.2,6,66,51,6,132,0,0,0,3,0,3,0,9,12,15,18,9,9,6,6,3,3,3,6,3,0,6,3,0,0,3,6,0,3,3,3,0,0,0,0,0,69,63,132,30,26,28.2,27,54,9,12,6,3,108,21,132,24,69,0,12,0,105,27,132,81,24,0,3,0,108,21,132,87,42,129,3,132,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,0,3,3,3,12,9,6,42,0,42,102,15,6,24,0,0,0,0,132,0,132,126,6,3,0,27,0,132,0,132,18,114,0,132,0,132
"7021450",297,303,246,39,12,297,144,153,297,18,15,15,27,36,27,33,15,18,15,21,18,12,12,6,6,3,6,297,31.4,48,93,132,30,297,9,6,9,3,9,6,9,15,15,18,6,18,15,18,9,6,12,9,6,9,12,9,12,6,6,6,6,6,3,3,3,3,3,3,0,3,144,153,297,33.7,30.4,31.4,60,147,18,9,6,6,243,54,297,24,156,18,33,0,228,69,297,186,51,0,6,0,243,51,297,141,138,279,18,297,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,3,12,9,9,36,39,27,138,0,138,114,24,30,99,57,3,3,3,297,0,297,258,0,12,3,129,9,297,0,297,33,255,6,297,0,297
"7021451",48,33,12,12,24,48,24,21,48,3,3,3,6,3,3,6,3,6,3,3,0,3,3,3,0,0,0,48,34.7,6,12,27,6,48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,21,48,37.3,34.1,34.7,0,6,3,3,3,0,12,33,48,12,15,3,6,0,30,15,48,12,0,0,0,0,12,33,48,21,24,42,6,48,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,0,0,0,3,9,6,6,24,0,24,9,9,9,21,3,0,0,0,48,0,48,42,3,6,0,18,3,48,0,48,12,33,3,48,0,48
"7021452",228,231,183,6,36,228,144,81,228,6,6,15,15,21,39,42,27,18,9,12,6,6,3,0,0,0,0,228,30.8,27,75,123,3,228,6,0,3,3,9,3,6,9,12,9,21,15,24,18,18,9,15,3,9,3,9,3,6,0,3,0,3,0,0,0,0,0,0,0,0,0,144,81,228,32.1,28.1,30.8,138,21,9,6,3,0,180,48,228,24,87,6,54,0,168,60,228,45,84,3,36,3,174,57,228,111,111,222,3,228,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,33,9,9,0,3,21,24,12,111,0,111,117,33,12,66,18,0,0,3,228,0,228,216,6,3,0,87,3,228,0,228,36,183,6,228,0,228
"7021453",141,144,117,9,12,141,66,72,141,3,0,0,21,36,30,9,12,3,6,9,3,3,0,0,0,0,0,141,26.5,6,87,45,0,141,0,3,0,0,0,0,9,12,12,21,18,15,6,3,6,6,3,0,0,3,3,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,66,72,141,27.8,24.2,26.5,63,33,15,6,3,0,117,21,141,12,81,3,24,0,117,24,141,60,45,3,12,0,114,24,141,93,45,138,6,141,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,9,9,0,6,3,3,6,9,45,0,45,117,12,9,21,3,0,0,3,141,0,141,132,3,3,6,36,3,141,0,141,15,126,0,141,0,141
"7021454",168,162,138,9,21,168,81,90,168,3,0,3,9,45,39,12,12,12,6,9,6,6,6,0,3,3,0,168,27.7,6,93,60,12,168,0,3,0,0,0,0,6,3,15,33,15,24,9,3,6,3,6,6,6,0,0,6,6,0,3,3,3,3,0,0,3,0,0,3,0,0,81,90,168,31.4,26.4,27.7,57,48,9,12,6,3,138,30,168,33,81,3,24,0,144,24,168,84,36,3,18,0,138,30,168,108,60,165,3,168,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,15,6,6,3,0,6,18,9,57,0,60,144,18,0,21,6,0,0,0,168,0,168,165,0,0,0,36,3,168,0,168,15,147,3,168,0,168
"7021455",165,168,153,9,6,165,84,84,165,3,3,0,9,42,33,27,9,3,6,3,9,12,9,3,0,0,0,165,29.4,3,84,69,9,165,3,0,3,3,0,0,6,3,15,27,18,18,12,15,6,3,3,0,3,0,3,0,6,6,3,9,3,3,3,0,0,0,0,0,0,0,84,84,165,30.4,28,29.4,57,48,21,3,12,6,147,18,165,42,72,3,18,0,135,33,165,93,48,0,6,3,150,15,165,114,48,165,3,165,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,6,6,0,3,3,12,6,12,48,0,48,132,18,6,27,3,0,0,0,165,0,165,162,3,3,0,51,0,165,0,165,18,144,3,165,0,165
"7021456",129,126,90,12,24,129,72,57,129,3,6,3,3,6,12,9,9,6,15,27,9,6,3,6,3,0,3,129,46.8,12,24,78,15,129,0,3,3,3,0,3,0,3,3,6,9,3,3,6,3,6,6,0,9,3,18,9,6,3,3,3,3,0,0,3,0,0,0,0,0,0,72,57,129,49.3,38.8,46.8,12,36,12,9,9,6,87,39,129,36,39,3,12,0,93,36,129,72,12,0,3,0,87,39,129,75,45,120,6,129,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,3,3,3,3,3,6,18,42,3,45,51,30,9,39,3,6,6,0,129,0,129,120,3,9,0,27,0,129,0,129,30,96,0,129,0,129
"7021457",117,123,102,6,6,117,57,60,117,6,3,6,3,18,27,15,6,6,3,6,9,3,3,3,0,0,0,117,29.3,12,48,48,6,117,3,3,0,3,3,3,0,3,6,12,18,9,9,3,0,6,3,3,3,3,0,3,6,6,0,0,3,3,3,0,0,0,0,0,0,0,57,60,117,30.1,28,29.3,27,39,12,18,6,0,102,15,117,27,54,6,9,0,96,21,117,78,24,0,3,0,102,12,117,75,39,114,3,117,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,3,0,3,3,12,9,9,39,0,39,87,15,0,18,6,0,0,0,117,0,117,114,3,0,3,24,3,117,0,117,12,99,3,117,0,117
